stop_id,stop_name,stop_lat,stop_lon,agency,routes,municipality,shading,shade_coverage,shade_sources,review_status,confidence,ridership,priority_score,heat_vulnerability_label,stop_code,nearby_destinations,tree_canopy_pct,heat_vulnerability_index,lst_median
4543,McKinley Dr @ D.O.T. Bldg,28.050524,-82.416144,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,4543,,0.271119,5.906684,99.0
4553,McKinley Dr @ D.O.T. Bldg,28.050852,-82.416382,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4553,,0.161388,6.649482,100.0
4552,McKinley Dr @ Fowler Av,28.053455,-82.416369,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4552,,0.161388,6.649482,100.0
1617,McKinley Dr @ Linebaugh Av,28.039471,-82.416137,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1617,,0.297514,5.822191,97.0
4555,McKinley Dr @ Linebaugh Av,28.03917,-82.416439,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4555,,0.297514,5.822191,97.0
7693,Melburne Blvd @ 49th St,27.970495,-82.402965,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7693,,0.213851,7.134386,100.0
7698,Melburne Blvd @ 49th St,27.970635,-82.40241,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7698,,0.273851,7.252794,99.0
3943,Memorial Hwy @ Bray Rd,27.981938,-82.55636,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,3943,,,,
3661,Memorial Hwy @ Dana Shores Dr,27.981689,-82.559032,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,3661,,,,
3655,Memorial Hwy @ George Rd,27.981908,-82.550648,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,3655,,,,
3664,Memorial Hwy @ George Rd,27.98161,-82.549736,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,3664,,0.158537,4.95392,97.0
3662,Memorial Hwy @ Independence Pkwy,27.98164,-82.555357,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,3662,,0.158537,4.95392,97.0
3659,Memorial Hwy @ Kelly Rd,27.982818,-82.564884,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,3659,,,,
3658,Memorial Hwy @ Waltham Ave,27.981882,-82.559075,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,3658,,,,
8087,ML King @ Pine St,27.981451,-82.294024,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,8087,,,,
8079,MLK @ Pine,27.981614,-82.293932,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,8079,,,,
7980,MLK Blvd @ Dale Mabry Hwy,27.981519,-82.506732,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7980,,0.26142,6.719151,100.0
5050,MLK Jr Blvd @ Clark Ave,27.981597,-82.512627,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,5050,,0.26142,6.719151,100.0
1143,MLK Jr Blvd @ Dale Mabry Hwy,27.981574,-82.505952,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1143,,0.26142,6.719151,100.0
5238,N Boulevard @ Arch St,27.954313,-82.4683,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Most Vulnerable,5238,,0.156406,9.615051,102.0
7381,N Boulevard @ Arch St,27.954361,-82.468508,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Most Vulnerable,7381,,0.156406,9.615051,102.0
958,N Boulevard @ Busch Blvd,28.032025,-82.467817,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,958,,0.498364,5.071506,96.0
959,N Boulevard @ Busch Blvd,28.032332,-82.467767,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,959,,0.543349,5.089086,96.0
1029,N Boulevard @ Cypress St,27.952612,-82.468536,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Most Vulnerable,1029,,0.156406,9.615051,102.0
7375,N Boulevard @ Cypress St,27.951807,-82.468374,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Most Vulnerable,7375,,0.156406,9.615051,102.0
4719,N Boulevard @ Hollywood St,28.019517,-82.467813,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,4719,,0.497326,4.955854,96.0
951,N Boulevard @ Hollywood St,28.019437,-82.467681,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,951,,0.497326,4.955854,96.0
4671,N Boulevard @ Picnic Area North,28.014852,-82.467789,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,4671,,0.498554,5.426995,96.0
4720,N Boulevard @ Saftey Village,28.016429,-82.467854,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,4720,,0.498554,5.426995,96.0
1015,N Boulevard @ Sitka St,28.021873,-82.467854,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,1015,,0.375265,8.38757,97.0
953,N Boulevard @ Sitka St,28.021955,-82.467672,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,953,,0.497326,4.955854,96.0
4271,N Boulevard @ Sligh Av,28.011124,-82.467729,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,4271,,0.498554,5.426995,96.0
1014,N Boulevard @ Waters Av,28.025052,-82.467744,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,1014,,0.375265,8.38757,97.0
954,N Boulevard @ Waters Ave,28.025034,-82.467632,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,954,,0.375265,8.38757,97.0
1013,N Boulevard @ Yukon St,28.029072,-82.467836,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1013,,0.498364,5.071506,96.0
956,N Boulevard @ Yukon St,28.028855,-82.467644,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,956,,0.543349,5.089086,96.0
4317,N Boulevard@ Sligh Av,28.010961,-82.467901,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,4317,,0.498554,5.426995,96.0
8102,N Howard Av @ Cypress St,27.951988,-82.482865,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,8102,,0.183996,5.810642,102.0
7960,N Nebraska @ Kennedy Blvd,27.950158,-82.450193,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,7960,,0.083622,5.028071,102.0
5931,Nancy Watkins Dr @ Leroy Ave,27.970248,-82.334159,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5931,,,,
7780,Natures Way Blvd @ Callista Av,27.883222,-82.266118,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7780,,,,
5114,Natures Way Blvd @ Callista Ln,27.883369,-82.265862,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5114,,,,
5113,Natures Way Blvd @ Dunaire Dr,27.880995,-82.266318,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5113,,,,
7781,Natures Way Blvd @ Dunairre Dr.,27.880931,-82.266467,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7781,,,,
7782,Natures Way Blvd @ Elm Grove Lane,27.878403,-82.266168,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7782,,,,
5112,Natures Way Blvd @ Elm Grove Ln,27.878704,-82.266108,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5112,,,,
8113,Nebraska @ Twiggs slip lane,27.952069,-82.451318,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,8113,,0.083622,5.028071,102.0
469,Nebraska Av @ 124th Av,28.059963,-82.451019,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,469,,,,
478,Nebraska Av @ 124th Av,28.060117,-82.451181,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,478,,,,
462,Nebraska Av @ Bougainvillea Av,28.043437,-82.451109,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,462,,0.489676,6.00878,98.0
487,Nebraska Av @ Bougainvillea Av,28.043331,-82.451321,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,487,,0.296808,6.756816,99.0
546,Nebraska Av @ Cass St,27.953751,-82.451332,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,546,,0.164497,8.725452,100.0
424,Nebraska Av @ Chelsea St,27.984831,-82.45105,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,424,,0.53959,5.866803,97.0
524,Nebraska Av @ Chelsea St,27.985498,-82.451238,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,524,,0.344494,6.097635,101.0
439,Nebraska Av @ Lambright St,28.006817,-82.45123,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,439,,0.50816,4.46137,96.0
509,Nebraska Av @ Lambright St,28.006651,-82.451386,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,509,,0.382912,5.378267,100.0
522,Nebraska Av @ Osborne Av,27.988394,-82.451249,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,522,,0.344494,6.097635,101.0
7617,Nebraska Av @ Osborne Av,27.989072,-82.451051,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Least Vulnerable,7617,,0.561852,3.578476,98.0
4480,Nebraska Av @ Palm Av,27.963105,-82.451173,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4480,,0.163966,7.349577,102.0
447,Nebraska Av @ Sitka St,28.021044,-82.451181,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,447,,0.652729,5.429457,94.0
501,Nebraska Av @ Sitka St,28.021434,-82.451356,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,501,,0.375265,8.38757,97.0
403,Nebraska Av @ Twiggs St,27.95167,-82.450902,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,403,,0.059789,5.960978,101.0
453,Nebraska Av @ Yukon St,28.029169,-82.451172,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,453,,0.407202,7.842944,98.0
495,Nebraska Av @ Yukon St,28.029648,-82.451334,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,495,,0.299101,6.888769,99.0
4828,Nebraska Ave @  140th Ave,28.074495,-82.451112,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,4828,,,,
7840,Nebraska Ave @  Fowler Ave,28.055254,-82.450947,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7840,,,,
484,Nebraska Ave @ 109th Ave,28.047015,-82.451308,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,484,,0.260312,7.863879,99.0
7798,Nebraska Ave @ 109th Ave,28.048054,-82.451069,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7798,,0.247589,7.479586,100.0
7799,Nebraska Ave @ 131st Ave,28.065866,-82.450999,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7799,,,,
7804,Nebraska Ave @ 131st Ave,28.065323,-82.451334,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7804,,,,
6575,Nebraska Ave @ 138th Ave,28.073125,-82.451097,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,6575,,,,
6912,Nebraska Ave @ 142nd Ave,28.076117,-82.451117,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,6912,,,,
4830,Nebraska Ave @ 145th Ave,28.078597,-82.451082,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,4830,,,,
7792,Nebraska Ave @ 22nd Ave,27.971403,-82.451128,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7792,,0.396592,7.184348,98.0
7796,Nebraska Ave @ 93rd Ave,28.033933,-82.451129,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,7796,,0.379184,8.669335,98.0
7793,Nebraska Ave @ Baker St,27.977063,-82.451094,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,7793,,0.430657,6.204121,101.0
7807,Nebraska Ave @ Baker St,27.977349,-82.451256,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7807,,0.30543,6.190691,99.0
404,Nebraska Ave @ Cass St,27.954082,-82.451152,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,404,,0.11072,7.834108,102.0
7824,Nebraska Ave @ Columbus Dr,27.966253,-82.45115,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7824,,0.351953,7.116714,99.0
7825,Nebraska Ave @ Columbus Dr,27.967208,-82.451306,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7825,,0.30543,6.190691,99.0
407,Nebraska Ave @ Estelle St,27.958461,-82.451168,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,407,,0.11072,7.834108,102.0
7842,Nebraska Ave @ Fletcher Ave,28.069045,-82.451081,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7842,,,,
7843,Nebraska Ave @ Fletcher Ave,28.068945,-82.451233,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7843,,,,
7829,Nebraska Ave @ Floribraska Ave,27.971038,-82.45128,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7829,,0.30543,6.190691,99.0
7841,Nebraska Ave @ Fowler Ave,28.053677,-82.451339,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,7841,,0.260312,7.863879,99.0
7703,Nebraska Ave @ Grove Ave,28.070602,-82.45099,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7703,,,,
7833,Nebraska Ave @ Hillsborough Ave,27.995837,-82.45104,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,7833,,0.480291,4.982756,99.0
7834,Nebraska Ave @ Hillsborough Ave,27.995837,-82.451225,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,7834,,0.344494,6.097635,101.0
7835,Nebraska Ave @ Idlewild Ave,28.001842,-82.451202,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,7835,,0.50816,4.46137,96.0
7836,Nebraska Ave @ Idlewild Ave,28.001812,-82.451364,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,7836,,0.39216,5.242293,99.0
499,Nebraska Ave @ Juneau St,28.024106,-82.451365,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,499,,0.375265,8.38757,97.0
6927,Nebraska Ave @ Kay St,27.957126,-82.451327,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,6927,,0.164497,8.725452,100.0
7839,Nebraska Ave @ Linebaugh Ave,28.040185,-82.451345,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7839,,0.296808,6.756816,99.0
526,Nebraska Ave @ MLK Blvd,27.98183,-82.451231,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,526,,0.344494,6.097635,101.0
7832,Nebraska Ave @ MLK Blvd,27.981144,-82.451042,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,7832,,0.430657,6.204121,101.0
7794,Nebraska Ave @ Norfolk St,28.011303,-82.451191,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,7794,,0.564142,4.388527,95.0
7797,Nebraska Ave @ Orchid Ave,28.039415,-82.451076,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,7797,,0.489676,6.00878,98.0
538,Nebraska Ave @ Palm Ave,27.96284,-82.451321,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,538,,0.164497,8.725452,100.0
7795,Nebraska Ave @ Robson St,28.01665,-82.451191,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,7795,,0.564142,4.388527,95.0
7806,Nebraska Ave @ Robson St,28.0171,-82.451374,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7806,,0.403308,6.047873,97.0
8078,Nebraska Ave @ Sinclair Hills Road,28.090603,-82.451632,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,8078,,,,
4831,Nebraska Ave @ Skipper Rd,28.080196,-82.451187,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,4831,,,,
7837,Nebraska Ave @ Sligh Ave,28.010188,-82.451412,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,7837,,0.382912,5.378267,100.0
7808,Nebraska Ave @ Twiggs St,27.951929,-82.451183,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,7808,,0.083622,5.028071,102.0
7838,Nebraska Ave @ Waters Ave,28.024941,-82.451174,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7838,,0.452287,6.249971,97.0
7805,Nebraska Ave @ Wilma St,28.034589,-82.451392,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7805,,0.296808,6.756816,99.0
7587,Netpark Transfer Center,27.989717,-82.391147,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7587,,,,
5835,North St @ 12th St,27.716076,-82.31494,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5835,,,,
4177,North St @ Bassa St,27.715913,-82.300503,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,4177,,,,
7576,Northwest Transfer Center,28.027808,-82.584777,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7576,,,,
8125,Not A Stop - Brandon Mall Staging Area,27.932279,-82.323796,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,8125,,,,
8124,Not A Stop - Britton Plaza Staging Area,27.907465,-82.505985,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,8124,,0.262382,6.943495,99.0
7036,Nuccio Pkwy @ 13th St,27.963415,-82.445814,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7036,,0.163966,7.349577,102.0
7043,Nuccio Pkwy @ 13th St,27.963219,-82.445527,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7043,,0.163966,7.349577,102.0
2940,Nuccio Pkwy @ 7th Av,27.960507,-82.446639,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,2940,,0.11072,7.834108,102.0
2943,Nuccio Pkwy @ 7th Av SS,27.959723,-82.446934,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,2943,,0.11072,7.834108,102.0
2941,Nuccio Pkwy @ Palm Av,27.96224,-82.44654,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,2941,,0.163966,7.349577,102.0
4085,Nuccio Pkwy @ Palm Av,27.962657,-82.446854,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4085,,0.163966,7.349577,102.0
8129,O'Brien St @ Spruce St,27.959561,-82.53173,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,8129,,0.229019,6.461519,101.0
7432,Oakfield Dr @ Bob Dykes Dr,27.93414,-82.2993,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7432,,,,
5596,Oakfield Dr @ Buckingham Place,27.93413,-82.296017,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5596,,,,
6045,Oakfield Dr @ Buckingham Place,27.934278,-82.296156,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,6045,,,,
5595,Oakfield Dr @ Hilltop Rd,27.933943,-82.305988,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5595,,,,
6048,Oakfield Dr @ Hilltop Rd,27.934119,-82.306012,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,6048,,,,
5597,Oakfield Dr @ Kings Ave,27.934203,-82.292929,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5597,,,,
2667,Oakfield Dr @ Moon Ave,27.933669,-82.288808,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,2667,,,,
4091,Oakfield Dr @ Morrison Rd,27.934183,-82.309075,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,4091,,,,
6049,Oakfield Dr @ Morrison Rd,27.934346,-82.309389,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,6049,,,,
2668,Oakfield Dr @ Noland Dr,27.933046,-82.29004,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,2668,,,,
6043,Oakfield Dr @ Noland Dr,27.93316,-82.290818,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,6043,,,,
4090,Oakfield Dr @ Pauls Dr,27.933948,-82.302207,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,4090,,,,
6047,Oakfield Dr @ Pauls Dr,27.934125,-82.301895,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,6047,,,,
5598,Oakfield Dr @ Sunlake Apts,27.933981,-82.299834,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5598,,,,
5458,Orange Grove Dr @ Stall Rd,28.062753,-82.500491,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5458,,,,
2688,Orient @ Draper  @ Seminole Complex,27.992359,-82.373193,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,2688,,,,
7865,Orient Rd @ Cayuga St,27.986764,-82.37316,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7865,,,,
2689,Orient Rd @ Cayuga St @ Fairgrounds,27.987561,-82.3732,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,2689,,,,
2683,Orient Rd @ Chelsea St,27.985062,-82.372979,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,2683,,,,
2690,Orient Rd @ Chelsea St,27.985342,-82.373161,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,2690,,,,
5276,Orient Rd @ I-4 Fairground Entrance,27.988367,-82.373037,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5276,,,,
2682,Orient Rd @ King Alfred Dr,27.98316,-82.372899,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,2682,,,,
